,name,github_id,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,maven_id,labels,maven_url,maven_latest_release_published_at,maven_dependent_project_count,trending,updated_github_id
130,endpoints4s,endpoints4s/endpoints4s,http,https://github.com/endpoints4s/endpoints4s,https://github.com/endpoints4s/endpoints4s,MIT,2016-04-25 12:48:00,2024-11-06 22:29:38,2024-11-06 22:29:38,1612.0,,97.0,11.0,1115.0,37.0,171.0,408,2024-09-20 20:34:06,1.12.1,,,33.0,"Describe HTTP endpoints in Scala and derive clients, servers, and documentation.",,,64.0,18,True,3,,"['scala3', 'scalajs']",,,,,
131,play-json,playframework/play-json,json,https://github.com/playframework/play-json,https://github.com/playframework/play-json,Apache-2.0,2016-12-06 03:45:35,2025-01-19 05:10:16,2025-01-19 05:10:15,1418.0,12.0,134.0,16.0,989.0,53.0,97.0,363,2024-06-17 10:21:07,3.0.4,,,24.0,The Play JSON library.,,,68.0,18,True,2,,"['scala3', 'scalajs', 'play']",,,,,
132,sbt-microsites,47degrees/sbt-microsites,sbt,https://github.com/47degrees/sbt-microsites,https://github.com/47degrees/sbt-microsites,Apache-2.0,2016-09-05 23:33:02,2025-01-24 05:11:17,2024-04-29 05:19:30,1290.0,,61.0,50.0,690.0,17.0,122.0,321,2023-11-10 13:36:09,1.4.4,,,79.0,An sbt plugin to create awesome microsites for your project.,,,76.0,18,True,2,,,,,,,
133,sbt-ci-release,sbt/sbt-ci-release,sbt,https://github.com/sbt/sbt-ci-release,https://github.com/sbt/sbt-ci-release,Apache-2.0,2018-06-10 21:45:29,2025-02-04 06:09:48,2025-02-04 06:09:47,537.0,25.0,76.0,10.0,266.0,4.0,76.0,292,2024-12-19 04:59:08,1.9.2,,,31.0,sbt plugin to automate Sonatype releases from GitHub Actions.,,,65.0,18,True,2,,,,,,,
134,cats-parse,typelevel/cats-parse,parsers,https://github.com/typelevel/cats-parse,https://github.com/typelevel/cats-parse,MIT,2020-10-30 21:53:24,2025-01-29 16:10:58,2025-01-24 18:35:45,494.0,13.0,54.0,15.0,555.0,25.0,74.0,238,2024-12-11 17:33:56,1.1.0,,,16.0,A parsing library for the cats ecosystem.,,,46.0,18,True,1,,"['scala3', 'scalajs']",,,,,
135,sbt-scalafmt,scalameta/sbt-scalafmt,sbt,https://github.com/scalameta/sbt-scalafmt,https://github.com/scalameta/sbt-scalafmt,Apache-2.0,2018-06-10 21:10:13,2025-01-24 03:22:27,2025-01-24 03:22:26,315.0,11.0,44.0,9.0,273.0,1.0,71.0,207,2025-01-16 20:15:58,2.5.4,,,27.0,sbt plugin for Scalafmt.,,,30.0,18,True,2,,,,,,,
136,stryker4s,stryker-mutator/stryker4s,test,https://github.com/stryker-mutator/stryker4s,https://github.com/stryker-mutator/stryker4s,Apache-2.0,2018-06-20 14:14:40,2025-02-05 21:16:39,2025-02-05 21:15:29,1586.0,34.0,36.0,8.0,1529.0,32.0,137.0,201,2024-04-18 13:40:39,0.16.1,,,43.0,Mutation testing for Scala.,,,36.0,18,True,3,,['scala3'],,,,,
137,fs2-aws,laserdisc-io/fs2-aws,others,https://github.com/laserdisc-io/fs2-aws,https://github.com/laserdisc-io/fs2-aws,MIT,2018-01-13 18:32:52,2025-02-04 01:26:41,2025-02-04 01:26:41,829.0,28.0,49.0,5.0,1214.0,20.0,53.0,192,2025-01-13 16:46:36,6.2.0,,,66.0,fs2 utilities to interact with AWS.,,,31.0,18,True,1,,['scala3'],,,,,
138,neotypes,neotypes/neotypes,db-clients,https://github.com/neotypes/neotypes,https://github.com/neotypes/neotypes,MIT,2018-11-11 19:33:08,2025-01-11 00:44:22,2025-01-11 00:44:22,1349.0,16.0,34.0,7.0,777.0,13.0,57.0,167,2024-10-20 15:21:41,1.2.0,,,20.0,"Scala lightweight, type-safe, asynchronous driver for neo4j.",,,18.0,18,True,2,,,,,,,
139,pekko-http,apache/incubator-pekko-http,http,https://github.com/apache/pekko-http,https://github.com/apache/pekko-http,Apache-2.0,2022-10-31 08:43:27,2025-02-02 11:34:52,2025-02-02 11:34:48,4742.0,27.0,40.0,22.0,545.0,32.0,75.0,164,,,,,,The Streaming-first HTTP server/module of Apache Pekko.,,,364.0,18,True,3,,['scala3'],,,,,apache/pekko-http
140,openmole,openmole/openmole,sci,https://github.com/openmole/openmole,https://github.com/openmole/openmole,AGPL-3.0,2014-10-08 09:37:00,2025-02-05 13:08:55,2025-02-05 13:08:22,14630.0,179.0,34.0,20.0,106.0,77.0,374.0,143,2024-07-15 20:57:44,16.2,,,4.0,Workflow engine for exploration of simulation models using high throughput computing.,,,48.0,18,True,2,,,,,,,
141,securesocial,jaliss/securesocial,sec,https://github.com/jaliss/securesocial,https://github.com/jaliss/securesocial,Apache-2.0,2011-11-10 17:32:54,2020-10-09 22:17:20,2018-07-21 14:07:06,571.0,,528.0,88.0,257.0,68.0,324.0,1199,,,,,,"A module that provides OAuth, OAuth2 and OpenID authentication for Play Framework applications.",,,98.0,17,False,1,,,,,,,
142,scala-logging,lightbend-labs/scala-logging,logging,https://github.com/lightbend-labs/scala-logging,https://github.com/lightbend-labs/scala-logging,Apache-2.0,2013-07-16 20:24:15,2025-02-04 01:52:59,2025-02-04 01:52:59,365.0,7.0,130.0,27.0,333.0,34.0,100.0,913,2023-08-30 13:19:37,3.9.5,,,6.0,Convenient and performant logging library for Scala wrapping SLF4J.,,,45.0,17,True,2,,['scala3'],,,,,
143,sbt-jmh,sbt/sbt-jmh,sbt,https://github.com/sbt/sbt-jmh,https://github.com/sbt/sbt-jmh,Apache-2.0,2014-05-19 18:39:03,2025-01-28 08:07:17,2025-01-28 08:07:12,345.0,6.0,91.0,23.0,182.0,29.0,70.0,788,2023-12-11 13:31:01,0.4.7,,,8.0,"Trust no one, bench everything. - sbt plugin for JMH (Java Microbenchmark Harness).",,,52.0,17,True,2,,,,,,,
144,figaro,charles-river-analytics/figaro,sci,https://github.com/charles-river-analytics/figaro,https://github.com/charles-river-analytics/figaro,,2013-08-14 18:13:17,2022-06-01 16:25:49,2022-06-01 16:25:48,1478.0,,158.0,85.0,303.0,122.0,332.0,756,2017-08-24 18:00:35,5.0.0.0,2775.0,21.0,16.0,Figaro Programming Language and Core Libraries.,,,29.0,17,False,3,,,,,,,
145,sbt-docker,marcuslonnberg/sbt-docker,sbt,https://github.com/marcus-drake/sbt-docker,https://github.com/marcus-drake/sbt-docker,MIT,2014-01-12 19:43:03,2024-12-12 15:18:45,2024-12-12 15:18:01,400.0,18.0,109.0,19.0,52.0,21.0,69.0,734,2023-08-24 05:54:18,1.11.0,,,9.0,Create Docker images directly from sbt.,,,30.0,17,True,2,,,,,,,marcus-drake/sbt-docker
146,scala-scraper,ruippeixotog/scala-scraper,others,https://github.com/ruippeixotog/scala-scraper,https://github.com/ruippeixotog/scala-scraper,MIT,2014-10-12 21:58:22,2025-02-04 22:17:17,2025-02-04 22:17:17,766.0,19.0,106.0,29.0,490.0,9.0,53.0,719,2017-07-21 21:40:45,2.0.0,,,5.0,A Scala library for scraping content from HTML pages.,,,15.0,17,True,2,,['scala3'],,,,,
147,unfiltered,unfiltered/unfiltered,web-frameworks,https://github.com/unfiltered/unfiltered,https://github.com/unfiltered/unfiltered,MIT,2010-05-19 04:00:57,2025-01-30 22:20:22,2025-01-29 21:10:01,2950.0,20.0,114.0,26.0,1285.0,68.0,146.0,709,,,,,,A toolkit for servicing HTTP requests in Scala.,,,94.0,17,True,3,,['scala3'],,,,,
148,decline,bkirwi/decline,others,https://github.com/bkirwi/decline,https://github.com/bkirwi/decline,Apache-2.0,2016-10-23 00:30:19,2025-01-05 06:09:46,2025-01-05 06:08:18,842.0,19.0,71.0,8.0,506.0,34.0,62.0,651,2021-12-12 22:36:45,2.2.0,,,8.0,A composable command-line parser for Scala.,,,36.0,17,True,2,,"['scala3', 'scalajs']",,,,,
149,freestyle,frees-io/freestyle,toolkits,https://github.com/frees-io/freestyle,https://github.com/frees-io/freestyle,Apache-2.0,2016-10-19 22:31:44,2019-08-13 06:52:17,2019-08-13 06:52:16,526.0,,50.0,40.0,321.0,34.0,214.0,614,2018-06-07 10:17:38,0.8.2,,,24.0,A cohesive & pragmatic framework of FP centric Scala libraries.,,,45.0,17,False,3,,['scalajs'],,,,,
150,chill,twitter/chill,data,https://github.com/twitter/chill,https://github.com/twitter/chill,Apache-2.0,2012-10-15 22:01:08,2024-08-19 21:32:21,2023-03-19 07:21:05,928.0,,155.0,130.0,691.0,75.0,92.0,614,2021-06-04 22:29:04,0.10.0,,,34.0,Scala extensions for the Kryo serialization library.,,,68.0,17,False,2,,,,,,,
151,scalate,scalate/scalate,templating,https://github.com/scalate/scalate,https://github.com/scalate/scalate,Apache-2.0,2010-01-27 15:53:18,2025-02-03 19:06:04,2025-02-03 19:06:02,2797.0,15.0,104.0,23.0,673.0,36.0,35.0,607,,,,,,"Scalate is a Scala based template engine which supports HAML, Mustache and JSP, Erb and Velocity style syntaxes.",,,74.0,17,True,2,,,,,,,
152,squeryl,squeryl/squeryl,db-clients,https://github.com/squeryl/squeryl,https://github.com/squeryl/squeryl,Apache-2.0,2010-01-30 16:07:07,2025-02-03 22:04:09,2025-02-03 22:04:01,1187.0,19.0,138.0,29.0,445.0,39.0,112.0,583,,,,,,A Scala DSL for talking with databases with minimum verbosity and maximum type safety.,,,60.0,17,True,2,,['scala3'],,,,,
153,korolev,fomkin/korolev,web-frameworks,https://github.com/fomkin/korolev,https://github.com/fomkin/korolev,Apache-2.0,2016-08-10 16:19:56,2023-08-13 15:22:53,2023-08-06 12:44:17,677.0,,50.0,21.0,227.0,16.0,224.0,579,2022-08-16 08:04:00,1.5.0,,,35.0,Single Page Applications running on the server side.,,,26.0,17,True,3,,"['scala3', 'scalajs']",,,,,
154,scala-graph,scala-graph/scala-graph,toolkits,https://github.com/scala-graph/scala-graph,https://github.com/scala-graph/scala-graph,Apache-2.0,2013-01-29 16:21:11,2025-02-01 18:02:54,2025-02-01 09:16:15,750.0,4.0,73.0,32.0,230.0,16.0,112.0,569,2024-10-11 10:46:33,2.0.2,,,2.0,Graph for Scala is intended to provide basic graph functionality seamlessly fitting into the Scala Collection Library...,,,20.0,17,True,3,,['scalajs'],,,,,
155,scalariform,scala-ide/scalariform,development-cycle,https://github.com/scala-ide/scalariform,https://github.com/scala-ide/scalariform,MIT,2010-04-10 22:24:20,2024-05-11 00:35:23,2019-06-11 05:21:17,734.0,,148.0,27.0,98.0,67.0,140.0,527,2019-06-11 05:28:37,0.2.10,10034.0,110.0,11.0,Scala source code formatter.,,,56.0,17,False,3,,,,,,,
156,utest,com-lihaoyi/utest,test,https://github.com/com-lihaoyi/utest,https://github.com/com-lihaoyi/utest,MIT,2014-01-27 03:12:39,2025-01-21 01:28:00,2025-01-21 01:28:00,712.0,6.0,82.0,15.0,224.0,37.0,112.0,487,2025-01-09 22:47:18,0.8.5,,,12.0,A simple testing framework for Scala.,,,52.0,17,True,3,,"['scala3', 'scalajs']",,,,,
157,jawn,typelevel/jawn,json,https://github.com/typelevel/jawn,https://github.com/typelevel/jawn,,2012-10-01 02:04:45,2025-01-31 13:44:47,2025-01-31 13:44:45,1440.0,37.0,73.0,22.0,604.0,13.0,56.0,433,2024-05-29 20:49:23,1.6.0,,,23.0,Jawn is for parsing jay-sawn (JSON).,,,53.0,17,False,3,,"['scala3', 'scalajs']",,,,,
158,play-pac4j,pac4j/play-pac4j,sec,https://github.com/pac4j/play-pac4j,https://github.com/pac4j/play-pac4j,Apache-2.0,2012-11-10 08:19:26,2025-02-04 10:48:36,2025-02-04 10:48:33,1057.0,13.0,104.0,27.0,559.0,3.0,170.0,408,2023-11-15 08:16:36,play-pac4j-parent-12.0.0-PLAY2.8-RC1,,,1.0,"Security library for Play framework 2 in Java and Scala: OAuth, CAS, SAML, OpenID Connect, LDAP, JWT...",,,53.0,17,True,1,,,,,,,
159,play-swagger,iheartradio/play-swagger,others,https://github.com/iheartradio/play-swagger,https://github.com/iheartradio/play-swagger,Apache-2.0,2015-09-17 20:56:52,2023-11-10 07:27:13,2023-07-28 01:36:51,778.0,,131.0,24.0,438.0,22.0,160.0,404,2023-07-27 02:50:55,1.1.12,,,39.0,Swagger spec generator for play framework.,,,54.0,17,False,2,,,,,,,
160,xsbt-web-plugin,earldouglas/xsbt-web-plugin,sbt,https://github.com/earldouglas/sbt-war,https://github.com/earldouglas/sbt-war,BSD-3-Clause,2011-04-24 10:27:46,2025-02-05 12:53:03,2025-02-05 12:53:01,1193.0,26.0,99.0,18.0,739.0,4.0,281.0,381,,,,,,Package and run WAR files from sbt.,,,33.0,17,True,2,,,,,,,earldouglas/sbt-war
161,sbt-sonatype,xerial/sbt-sonatype,sbt,https://github.com/xerial/sbt-sonatype,https://github.com/xerial/sbt-sonatype,Apache-2.0,2014-01-20 16:13:49,2025-02-06 16:02:40,2025-01-13 18:10:10,780.0,6.0,65.0,15.0,467.0,14.0,94.0,337,2024-10-11 22:59:25,3.12.2,,,16.0,A sbt plugin for publishing Scala/Java projects to the Maven central.,,,38.0,17,True,2,,,,,,,
162,youi,outr/youi,web-frameworks,https://github.com/outr/youi,https://github.com/outr/youi,MIT,2012-06-26 14:06:32,2025-02-02 00:05:12,2024-11-27 22:53:29,2761.0,22.0,29.0,16.0,361.0,22.0,41.0,212,2019-01-30 18:17:20,0.9.0,,,12.0,"Next generation user interface and application development in Scala and Scala.js for web, mobile, and desktop.",,,11.0,17,True,3,,['scalajs'],,,,,
163,relate,lucidsoftware/relate,db-clients,https://github.com/lucidsoftware/relate,https://github.com/lucidsoftware/relate,Apache-2.0,2014-05-19 19:18:32,2025-02-03 22:27:55,2025-02-03 21:55:28,325.0,16.0,15.0,43.0,73.0,12.0,13.0,160,2025-01-21 21:34:24,5.1.0,2554.0,22.0,19.0,Performant database access in Scala.,,,19.0,17,True,2,,,,,,,
164,vertx-lang-scala,vert-x3/vertx-lang-scala,reactive,https://github.com/vert-x3/vertx-lang-scala,https://github.com/vert-x3/vertx-lang-scala,,2014-11-04 12:04:52,2025-01-20 01:39:33,2024-12-17 08:46:08,682.0,18.0,41.0,32.0,146.0,10.0,65.0,123,2024-06-09 22:23:52,4.5.8,2313.0,210.0,3.0,Vert.x for Scala.,,,21.0,17,False,2,,,,,,,
165,skuber,hagay3/skuber,others,https://github.com/hagay3/skuber,https://github.com/hagay3/skuber,Apache-2.0,2021-03-11 23:49:41,2024-12-24 09:55:12,2024-12-24 09:55:11,1155.0,8.0,30.0,3.0,414.0,24.0,23.0,77,2024-12-24 08:58:44,4.0.4,,,22.0,A Scala Kubernetes client library.,,,66.0,17,True,2,,['scala3'],,,,,
166,play-googleauth,guardian/play-googleauth,sec,https://github.com/guardian/play-googleauth,https://github.com/guardian/play-googleauth,Apache-2.0,2014-06-16 15:15:10,2025-02-03 09:58:43,2025-01-30 15:58:32,763.0,50.0,11.0,61.0,276.0,10.0,,36,2025-01-30 15:58:31,20.0.0,,,50.0,Simple play module for authenticating against Google.,,,70.0,17,True,1,,,,,,,
167,better-files,pathikrit/better-files,toolkits,https://github.com/pathikrit/better-files,https://github.com/pathikrit/better-files,MIT,2015-09-12 03:48:31,2024-08-13 00:56:52,2024-03-18 04:06:32,1092.0,,145.0,38.0,460.0,50.0,178.0,1476,,,,,,"Simple, safe and intuitive Scala I/O.",,,62.0,16,True,3,,['scala3'],,,,,
168,scopt,scopt/scopt,others,https://github.com/scopt/scopt,https://github.com/scopt/scopt,,2012-03-18 19:27:17,2024-04-12 08:31:36,2024-04-12 08:31:36,506.0,,163.0,36.0,183.0,57.0,117.0,1434,2022-07-02 20:30:57,4.1.0,,,17.0,command line options parsing for Scala.,,,62.0,16,False,2,,"['scala3', 'scalajs']",,,,,
169,tensorflow_scala,eaplatanios/tensorflow_scala,sci,https://github.com/eaplatanios/tensorflow_scala,https://github.com/eaplatanios/tensorflow_scala,Apache-2.0,2017-04-01 18:00:29,2022-06-22 21:53:34,2022-06-22 21:50:29,2260.0,,95.0,65.0,51.0,29.0,120.0,939,2020-10-08 19:13:41,0.5.6,,,11.0,TensorFlow API for the Scala Programming Language.,,,12.0,16,False,3,,,,,,,
170,squants,typelevel/squants,sci,https://github.com/typelevel/squants,https://github.com/typelevel/squants,Apache-2.0,2014-03-06 16:28:32,2025-01-29 16:28:40,2024-01-08 23:25:53,829.0,,125.0,19.0,500.0,57.0,101.0,924,2021-08-26 20:15:30,1.8.3,,,17.0,"The Scala API for Quantities, Units of Measure and Dimensional Analysis.",,,63.0,16,True,3,,"['scala3', 'scalajs']",,,,,
171,rxscala,reactivex/rxscala,reactive,https://github.com/ReactiveX/RxScala,https://github.com/ReactiveX/RxScala,Apache-2.0,2014-08-19 03:45:33,2020-01-08 16:00:38,2019-12-29 15:39:19,857.0,,110.0,58.0,122.0,2.0,85.0,888,2019-12-29 15:41:19,0.27.0,,,15.0,RxScala Reactive Extensions for Scala a library for composing asynchronous and event-based programs using observable..,,,46.0,16,False,2,,,,,,,
172,nscala-time,nscala-time/nscala-time,toolkits,https://github.com/nscala-time/nscala-time,https://github.com/nscala-time/nscala-time,Apache-2.0,2012-12-06 09:39:55,2025-02-04 05:01:28,2025-02-04 05:01:26,709.0,17.0,79.0,27.0,304.0,6.0,49.0,869,,,,,,A new Scala wrapper for Joda Time based on scala-time.,,,26.0,16,True,3,,"['scala3', 'scalajs']",,,,,
173,rediscala,etaty/rediscala,db-clients,https://github.com/etaty/rediscala,https://github.com/etaty/rediscala,Apache-2.0,2013-04-15 13:49:16,2024-05-07 19:31:37,2019-10-17 08:36:11,414.0,,134.0,40.0,101.0,74.0,83.0,788,2019-06-23 15:29:14,1.9.0,,,13.0,"Non-blocking, Reactive Redis driver for Scala (with Sentinel support).",,,32.0,16,False,2,,,,,,,
174,vegas,vegas-viz/vegas,bigdata,https://github.com/vegas-viz/Vegas,https://github.com/vegas-viz/Vegas,MIT,2016-04-14 16:44:32,2022-01-30 23:39:05,2019-09-17 18:54:19,237.0,,98.0,41.0,77.0,54.0,54.0,730,2017-07-25 22:34:25,0.3.11,,,8.0,The missing MatPlotLib for Scala + Spark.,,,21.0,16,False,3,,,,,,,
175,scalastyle,scalastyle/scalastyle,development-cycle,https://github.com/scalastyle/scalastyle,https://github.com/scalastyle/scalastyle,Apache-2.0,2011-10-20 19:26:37,2022-09-16 09:23:16,2019-03-04 20:14:47,629.0,,216.0,31.0,148.0,84.0,149.0,677,,,,,,scalastyle.,,,70.0,16,False,3,,,,,,,
176,scala-oauth2-provider,nulab/scala-oauth2-provider,sec,https://github.com/nulab/scala-oauth2-provider,https://github.com/nulab/scala-oauth2-provider,MIT,2013-09-17 11:19:40,2023-12-04 15:31:56,2023-12-04 15:31:51,268.0,,103.0,70.0,97.0,4.0,63.0,537,2023-10-16 02:00:21,1.6.0,,,28.0,OAuth 2.0 server-side implementation written in Scala.,,,28.0,16,True,2,,,,,,,
177,xitrum,xitrum-framework/xitrum,web-frameworks,https://github.com/xitrum-framework/xitrum,https://github.com/xitrum-framework/xitrum,MIT,2010-07-19 22:58:50,2023-02-28 06:06:49,2023-02-28 06:06:46,2082.0,,52.0,39.0,36.0,56.0,600.0,449,,,,,,Async and clustered Scala web framework and HTTP(S) server.,,,31.0,16,False,3,,,,,,,
178,akka-http-session,softwaremill/akka-http-session,sec,https://github.com/softwaremill/akka-http-session,https://github.com/softwaremill/akka-http-session,Apache-2.0,2015-06-30 13:40:05,2023-08-29 17:18:02,2023-08-29 17:17:55,272.0,,58.0,49.0,45.0,11.0,33.0,440,2023-08-29 17:27:28,0.7.1,,,9.0,"Web & mobile client-side akka-http sessions, with optional JWT support.",,,24.0,16,True,2,,,,,,,
179,reboot,dispatch/reboot,http,https://github.com/dispatch/reboot,https://github.com/dispatch/reboot,LGPL-3.0,2011-12-11 22:33:52,2024-08-25 03:41:28,2024-08-25 03:40:21,752.0,,105.0,34.0,137.0,4.0,100.0,428,2024-08-25 03:33:13,2.0.0,,,25.0,Scala wrapper for the Java AsyncHttpClient.,,,39.0,16,True,3,,,,,,,
180,mockito-scala,mockito/mockito-scala,test,https://github.com/mockito/mockito-scala,https://github.com/mockito/mockito-scala,MIT,2018-06-23 16:45:29,2024-08-05 21:39:21,2024-06-24 19:43:13,899.0,,60.0,16.0,428.0,34.0,97.0,355,2024-06-24 19:58:21,1.17.37,,,43.0,Mockito for Scala language.,,,31.0,16,True,3,,,,,,,
181,scala-js-dom,scala-js/scala-js-dom,scala-js,https://github.com/scala-js/scala-js-dom,https://github.com/scala-js/scala-js-dom,,2013-10-15 02:35:07,2024-11-30 09:13:29,2024-11-30 09:11:37,1559.0,9.0,162.0,16.0,655.0,38.0,196.0,321,2023-09-28 01:09:16,2.8.0,,,10.0,Statically typed DOM API for Scala.js.,,,120.0,16,False,2,,"['scala3', 'scalajs']",,,,-2.0,
182,Dsl.scala,ThoughtWorksInc/Dsl.scala,toolkits,https://github.com/ThoughtWorksInc/Dsl.scala,https://github.com/ThoughtWorksInc/Dsl.scala,Apache-2.0,2017-10-14 01:21:02,2025-01-05 00:29:14,2024-05-23 03:55:58,1823.0,,29.0,25.0,691.0,24.0,18.0,255,2023-01-26 02:47:03,2.0.0,,,17.0,A framework to create embedded Domain-Specific Languages in Scala.,,,5.0,16,True,3,,"['scala3', 'scalajs']",,,,,
183,scalismo,unibas-gravis/scalismo,media,https://github.com/unibas-gravis/scalismo,https://github.com/unibas-gravis/scalismo,Apache-2.0,2015-02-13 13:58:38,2024-06-24 14:15:02,2024-01-23 13:09:12,1839.0,,66.0,18.0,349.0,10.0,73.0,248,2023-07-04 08:48:44,0.92.0,,,7.0,Scalable Image Analysis and Shape Modelling.,,,23.0,16,True,2,,['scala3'],,,,,
184,anorm,playframework/anorm,db-clients,https://github.com/playframework/anorm,https://github.com/playframework/anorm,Apache-2.0,2014-12-05 03:05:14,2025-01-02 20:44:39,2025-01-02 20:44:39,773.0,6.0,76.0,16.0,557.0,9.0,69.0,242,2022-09-29 14:17:35,2.7.0,,,3.0,The Anorm database library.,,,57.0,16,True,2,,"['scala3', 'play']",,,,,
185,sbt-doctest,tkawachi/sbt-doctest,sbt,https://github.com/sbt-doctest/sbt-doctest,https://github.com/sbt-doctest/sbt-doctest,MIT,2014-06-10 15:46:12,2025-02-04 00:55:10,2025-02-04 00:55:09,806.0,35.0,28.0,13.0,488.0,14.0,48.0,183,2015-12-17 13:37:24,0.3.5,,,1.0,Doctest for scala.,,,26.0,16,True,3,,,,,,,sbt-doctest/sbt-doctest
186,optimus,vagmcs/optimus,sci,https://github.com/vagmcs/Optimus,https://github.com/vagmcs/Optimus,LGPL-3.0,2014-12-23 12:23:36,2024-12-02 16:41:19,2024-12-02 16:40:21,299.0,11.0,28.0,8.0,20.0,1.0,23.0,142,2024-12-02 16:36:01,3.4.5,2075.0,69.0,3.0,Optimus is a mathematical programming library for Scala.,,,9.0,16,True,3,,['scala3'],,,,,
187,cilib,ciren/cilib,others,https://github.com/ciren/cilib,https://github.com/ciren/cilib,Apache-2.0,2009-01-07 13:11:13,2022-08-05 05:12:53,2022-08-05 05:08:44,2338.0,,102.0,23.0,267.0,7.0,54.0,125,2018-03-21 12:08:40,2.0.1,,,5.0,"Typesafe, purely functional Computational Intelligence.",,,26.0,16,False,2,,,,,,,
188,clickhouse-scala-client,crobox/clickhouse-scala-client,db-clients,https://github.com/crobox/clickhouse-scala-client,https://github.com/crobox/clickhouse-scala-client,LGPL-3.0,2017-03-31 13:40:12,2025-02-04 07:59:13,2025-02-04 07:55:17,1007.0,11.0,27.0,11.0,142.0,15.0,23.0,114,2025-01-21 15:28:33,1.2.8,,,62.0,Clickhouse Scala Client with Reactive Streams support.,,,21.0,16,True,2,,,,,,,
189,rescala,rescala-lang/rescala,reactive,https://github.com/rescala-lang/REScala,https://github.com/rescala-lang/REScala,Apache-2.0,2013-06-07 09:30:17,2025-02-06 17:02:38,2025-02-06 17:02:27,7199.0,191.0,29.0,16.0,37.0,,10.0,90,,,,,,REScala - distributed and reactive programming embedded in OO and FP programs.,,,34.0,16,True,2,,"['scala3', 'scalajs']",,,,,
190,ldbc,takapi327/ldbc,db-clients,https://github.com/takapi327/ldbc,https://github.com/takapi327/ldbc,MIT,2023-02-06 11:15:08,2025-02-06 14:05:47,2025-02-05 11:42:41,4427.0,469.0,5.0,2.0,371.0,11.0,5.0,41,2025-01-06 12:59:07,0.3.0-beta10,,,23.0,ldbc is Pure functional JDBC layer with Cats Effect 3 and Scala 3.,,,5.0,16,True,2,,"['scala3', 'scalajs']",,,,,
191,scalaj-http,scalaj/scalaj-http,http,https://github.com/scalaj/scalaj-http,https://github.com/scalaj/scalaj-http,Apache-2.0,2010-08-23 20:05:19,2022-04-03 21:19:24,2022-04-03 21:19:24,300.0,,120.0,43.0,84.0,28.0,112.0,974,2016-04-02 20:58:24,2.3.0,,,1.0,Simple scala wrapper for HttpURLConnection. OAuth included.,,,29.0,15,False,3,,,,,,,
192,simulacrum,typelevel/simulacrum,toolkits,https://github.com/typelevel/simulacrum,https://github.com/typelevel/simulacrum,BSD-3-Clause,2015-01-17 03:49:30,2024-03-27 23:15:05,2024-03-26 15:58:56,433.0,,61.0,33.0,163.0,30.0,45.0,936,2018-02-20 14:20:53,0.12.0,,,1.0,First class syntax support for type classes in Scala.,,,35.0,15,True,3,,['scalajs'],,,,,
193,Laminar,raquo/Laminar,scala-js,https://github.com/raquo/Laminar,https://github.com/raquo/Laminar,MIT,2017-04-06 06:06:49,2025-01-16 19:21:45,2024-12-28 11:57:11,644.0,13.0,56.0,24.0,52.0,31.0,82.0,775,,,,,,"Simple, expressive, and safe UI library for Scala.js.",,,20.0,15,True,3,,"['scala3', 'scalajs']",,,,,
194,scalafx,scalafx/scalafx,others,https://github.com/scalafx/scalafx,https://github.com/scalafx/scalafx,,2014-05-18 14:12:15,2024-11-01 02:24:50,2024-11-01 02:22:41,2096.0,,67.0,33.0,60.0,31.0,309.0,675,2024-10-22 00:17:23,.23.0.1-R34,334.0,2.0,34.0,ScalaFX simplifies creation of JavaFX-based user interfaces in Scala.,,,57.0,15,False,2,,['scala3'],,,,,
195,play2-auth,t2v/play2-auth,sec,https://github.com/t2v/play2-auth,https://github.com/t2v/play2-auth,Apache-2.0,2012-04-23 16:27:14,2019-09-10 09:34:53,2017-10-18 15:44:31,261.0,,148.0,62.0,80.0,23.0,97.0,620,2015-08-27 05:10:50,release0.14.1,,,8.0,Play2.x Authentication and Authorization module.,,,22.0,15,False,3,,,,,,,
196,weaver-test,disneystreaming/weaver-test,test,https://github.com/disneystreaming/weaver-test,https://github.com/disneystreaming/weaver-test,,2020-04-24 17:21:55,2024-09-03 21:04:46,2024-03-26 14:13:39,687.0,,49.0,11.0,653.0,43.0,83.0,444,2024-01-25 10:21:02,0.8.4,2322.0,41.0,37.0,A test framework that runs everything in parallel.,,,39.0,15,False,3,,"['scala3', 'scalajs']",,,,,
197,larray,xerial/larray,toolkits,https://github.com/xerial/larray,https://github.com/xerial/larray,Apache-2.0,2013-03-18 01:19:50,2022-11-30 18:43:55,2022-11-25 09:52:48,465.0,,43.0,25.0,26.0,26.0,33.0,401,2016-12-14 04:07:48,0.4.0,,,3.0,Large off-heap arrays and mmap files for Scala and Java.,,,11.0,15,False,3,,,,,,,
